20 1690409847 13032,800000 -1,000000 -101,000000 0,000000 0,000000
20 1690409848 13032,800000 -1,000000 -101,000000 0,000000 0,000000
20 1690409849 13032,800000 -1,000000 -101,000000 0,000000 0,000000
20 1690409850 13032,800000 -1,000000 -101,000000 0,000000 0,000000
20 1690409851 13032,800000 -1,000000 -101,000000 0,000000 0,000000
20 1690409852 26065,400000 -1,000000 -101,000000 0,000000 0,000000
20 1690409853 26065,400000 -1,000000 -101,000000 0,000000 0,000000
20 1690409854 26065,400000 -1,000000 -101,000000 0,000000 0,000000
20 1690409855 26065,400000 -1,000000 -101,000000 0,000000 0,000000
20 1690409856 26065,400000 -1,000000 -101,000000 0,000000 0,000000
20 1690409857 34240,400000 -1,000000 -101,000000 0,000000 0,000000
20 1690409858 34240,400000 -1,000000 -101,000000 0,000000 0,000000
20 1690409859 34240,400000 -1,000000 -101,000000 0,000000 0,000000
20 1690409860 34240,400000 -1,000000 -101,000000 0,000000 0,000000
20 1690409861 34240,400000 -1,000000 -101,000000 0,000000 0,000000
20 1690409862 46600,200000 -1,000000 -101,000000 0,000000 0,000000
20 1690409863 46600,200000 -1,000000 -101,000000 0,000000 0,000000
20 1690409864 46600,200000 -1,000000 -101,000000 0,000000 0,000000
20 1690409865 46600,200000 -1,000000 -101,000000 0,000000 0,000000
20 1690409866 46600,200000 -1,000000 -101,000000 0,000000 0,000000
20 1690409867 42849,000000 -1,000000 -101,000000 0,000000 0,000000
20 1690409868 42849,000000 -1,000000 -101,000000 0,000000 0,000000
20 1690409869 42849,000000 -1,000000 -101,000000 0,000000 0,000000
20 1690409870 42849,000000 -1,000000 -101,000000 0,000000 0,000000
20 1690409871 42849,000000 -1,000000 -101,000000 0,000000 0,000000
20 1690409872 63557,200000 -1,000000 -101,000000 0,000000 0,000000
20 1690409873 63557,200000 -1,000000 -101,000000 0,000000 0,000000
20 1690409874 63557,200000 -1,000000 -101,000000 0,000000 0,000000
20 1690409875 63557,200000 -1,000000 -101,000000 0,000000 0,000000
20 1690409876 63557,200000 -1,000000 -101,000000 0,000000 0,000000
20 1690409877 33117,400000 -1,000000 -101,000000 0,000000 0,000000
