28 1690409847 0,800000 -1,000000 -101,000000 0,000000 0,000000
28 1690409848 0,800000 -1,000000 -101,000000 0,000000 0,000000
28 1690409849 0,800000 -1,000000 -101,000000 0,000000 0,000000
28 1690409850 0,800000 -1,000000 -101,000000 0,000000 0,000000
28 1690409851 0,800000 -1,000000 -101,000000 0,000000 0,000000
28 1690409852 0,400000 -1,000000 -101,000000 0,000000 0,000000
28 1690409853 0,400000 -1,000000 -101,000000 0,000000 0,000000
28 1690409854 0,400000 -1,000000 -101,000000 0,000000 0,000000
28 1690409855 0,400000 -1,000000 -101,000000 0,000000 0,000000
28 1690409856 0,400000 -1,000000 -101,000000 0,000000 0,000000
28 1690409857 1,600000 -1,000000 -101,000000 0,000000 0,000000
28 1690409858 1,600000 -1,000000 -101,000000 0,000000 0,000000
28 1690409859 1,600000 -1,000000 -101,000000 0,000000 0,000000
28 1690409860 1,600000 -1,000000 -101,000000 0,000000 0,000000
28 1690409861 1,600000 -1,000000 -101,000000 0,000000 0,000000
28 1690409862 1,600000 -1,000000 -101,000000 0,000000 0,000000
28 1690409863 1,600000 -1,000000 -101,000000 0,000000 0,000000
28 1690409864 1,600000 -1,000000 -101,000000 0,000000 0,000000
28 1690409865 1,600000 -1,000000 -101,000000 0,000000 0,000000
28 1690409866 1,600000 -1,000000 -101,000000 0,000000 0,000000
28 1690409867 1,600000 -1,000000 -101,000000 0,000000 0,000000
28 1690409868 1,600000 -1,000000 -101,000000 0,000000 0,000000
28 1690409869 1,600000 -1,000000 -101,000000 0,000000 0,000000
28 1690409870 1,600000 -1,000000 -101,000000 0,000000 0,000000
28 1690409871 1,600000 -1,000000 -101,000000 0,000000 0,000000
28 1690409872 2,400000 -1,000000 -101,000000 0,000000 0,000000
28 1690409873 2,400000 -1,000000 -101,000000 0,000000 0,000000
28 1690409874 2,400000 -1,000000 -101,000000 0,000000 0,000000
28 1690409875 2,400000 -1,000000 -101,000000 0,000000 0,000000
28 1690409876 2,400000 -1,000000 -101,000000 0,000000 0,000000
28 1690409877 2,400000 -1,000000 -101,000000 0,000000 0,000000
28 1690409878 2,400000 -1,000000 -101,000000 0,000000 0,000000
28 1690409879 2,400000 -1,000000 -101,000000 0,000000 0,000000
28 1690409880 2,400000 -1,000000 -101,000000 0,000000 0,000000
28 1690409881 2,400000 -1,000000 -101,000000 0,000000 0,000000
28 1690409882 1,600000 -1,000000 -101,000000 0,000000 0,000000
28 1690409883 1,600000 -1,000000 -101,000000 0,000000 0,000000
28 1690409884 1,600000 -1,000000 -101,000000 0,000000 0,000000
28 1690409885 1,600000 -1,000000 -101,000000 0,000000 0,000000
28 1690409886 1,600000 -1,000000 -101,000000 0,000000 0,000000
28 1690409887 2,800000 -1,000000 -101,000000 0,000000 0,000000
28 1690409888 2,800000 -1,000000 -101,000000 0,000000 0,000000
28 1690409889 2,800000 -1,000000 -101,000000 0,000000 0,000000
28 1690409890 2,800000 -1,000000 -101,000000 0,000000 0,000000
28 1690409891 2,800000 -1,000000 -101,000000 0,000000 0,000000
28 1690409892 2,400000 -1,000000 -101,000000 0,000000 0,000000
28 1690409893 2,400000 -1,000000 -101,000000 0,000000 0,000000
28 1690409894 2,400000 -1,000000 -101,000000 0,000000 0,000000
28 1690409895 2,400000 -1,000000 -101,000000 0,000000 0,000000
28 1690409896 2,400000 -1,000000 -101,000000 0,000000 0,000000
28 1690409897 1,600000 -1,000000 -101,000000 0,000000 0,000000
28 1690409898 1,600000 -1,000000 -101,000000 0,000000 0,000000
28 1690409899 1,600000 -1,000000 -101,000000 0,000000 0,000000
28 1690409900 1,600000 -1,000000 -101,000000 0,000000 0,000000
28 1690409901 1,600000 -1,000000 -101,000000 0,000000 0,000000
28 1690409902 2,000000 -1,000000 -101,000000 0,000000 0,000000
28 1690409903 2,000000 -1,000000 -101,000000 0,000000 0,000000
28 1690409904 2,000000 -1,000000 -101,000000 0,000000 0,000000
28 1690409905 2,000000 -1,000000 -101,000000 0,000000 0,000000
28 1690409906 2,000000 -1,000000 -101,000000 0,000000 0,000000
28 1690409907 2,000000 -1,000000 -101,000000 0,000000 0,000000
28 1690409908 2,000000 -1,000000 -101,000000 0,000000 0,000000
28 1690409909 2,000000 -1,000000 -101,000000 0,000000 0,000000
28 1690409910 2,000000 -1,000000 -101,000000 0,000000 0,000000
