22 1690409847 3,600000 -1,000000 -101,000000 0,000000 0,000000
22 1690409848 3,600000 -1,000000 -101,000000 0,000000 0,000000
22 1690409849 3,600000 -1,000000 -101,000000 0,000000 0,000000
22 1690409850 3,600000 -1,000000 -101,000000 0,000000 0,000000
22 1690409851 3,600000 -1,000000 -101,000000 0,000000 0,000000
22 1690409852 7,200000 -1,000000 -101,000000 0,000000 0,000000
22 1690409853 7,200000 -1,000000 -101,000000 0,000000 0,000000
22 1690409854 7,200000 -1,000000 -101,000000 0,000000 0,000000
22 1690409855 7,200000 -1,000000 -101,000000 0,000000 0,000000
22 1690409856 7,200000 -1,000000 -101,000000 0,000000 0,000000
22 1690409857 8,400000 -1,000000 -101,000000 0,000000 0,000000
22 1690409858 8,400000 -1,000000 -101,000000 0,000000 0,000000
22 1690409859 8,400000 -1,000000 -101,000000 0,000000 0,000000
22 1690409860 8,400000 -1,000000 -101,000000 0,000000 0,000000
22 1690409861 8,400000 -1,000000 -101,000000 0,000000 0,000000
22 1690409862 5,200000 -1,000000 -101,000000 0,000000 0,000000
22 1690409863 5,200000 -1,000000 -101,000000 0,000000 0,000000
22 1690409864 5,200000 -1,000000 -101,000000 0,000000 0,000000
22 1690409865 5,200000 -1,000000 -101,000000 0,000000 0,000000
22 1690409866 5,200000 -1,000000 -101,000000 0,000000 0,000000
22 1690409867 15,400000 -1,000000 -101,000000 0,000000 0,000000
22 1690409868 15,400000 -1,000000 -101,000000 0,000000 0,000000
22 1690409869 15,400000 -1,000000 -101,000000 0,000000 0,000000
22 1690409870 15,400000 -1,000000 -101,000000 0,000000 0,000000
22 1690409871 15,400000 -1,000000 -101,000000 0,000000 0,000000
22 1690409872 12,800000 -1,000000 -101,000000 0,000000 0,000000
22 1690409873 12,800000 -1,000000 -101,000000 0,000000 0,000000
22 1690409874 12,800000 -1,000000 -101,000000 0,000000 0,000000
22 1690409875 12,800000 -1,000000 -101,000000 0,000000 0,000000
22 1690409876 12,800000 -1,000000 -101,000000 0,000000 0,000000
22 1690409877 10,000000 -1,000000 -101,000000 0,000000 0,000000
22 1690409878 10,000000 -1,000000 -101,000000 0,000000 0,000000
22 1690409879 10,000000 -1,000000 -101,000000 0,000000 0,000000
22 1690409880 10,000000 -1,000000 -101,000000 0,000000 0,000000
22 1690409881 10,000000 -1,000000 -101,000000 0,000000 0,000000
